Gene1	Gene2	correlation
SPN	LINC01108	0.295635797086631
PVALB	LINC01108	0.264142010569941
GNGT2	LINC01108	0.330746202336317
SSX2IP	LINC01108	-0.211265810249435
HLA.DMA	LINC01108	0.282089870178047
ATP6AP1	LINC01108	0.188729555898551
TUSC3	LINC01108	-0.289474871144984
SYTL5	LINC01108	-0.10550680891353
ANGPT4	LINC01108	0.295884898889151
SOWAHD	LINC01108	0.297880572557581
ZFYVE26	LINC01108	0.205630573134613
CTD.2003C8.2	LINC01108	0.333345640737813
GRN	LINC01108	0.298589964763874
RP11.356N1.2	LINC01108	0.270371823147204
BCHE	LINC01108	-0.28996699197903
NAGPA	LINC01108	0.191407093923414
OLR1	LINC01108	0.200070935642482
EPHA7	LINC01108	-0.19601178437894
IRF5	LINC01108	0.254225604426788
HTRA4	LINC01108	0.361809943178115
MICAL1	LINC01108	0.194602846424031
SLC11A1	LINC01108	0.180947050287871
HLA.DMB	LINC01108	0.318549758637572
TRIM46	LINC01108	0.102460487916988
GPR160	LINC01108	0.247992301186715
ANO4	LINC01108	-0.220499260894954
DNASE1L3	LINC01108	0.264316907578824
CADM2	LINC01108	-0.253676597484289
SLC6A15	LINC01108	-0.20966108155315
VGLL1	LINC01108	-0.0547303447166608
MSR1	LINC01108	0.30206725569335
CRLF1	LINC01108	0.245673410561576
DOCK8	LINC01108	0.271722316820705
RP5.899E9.1	LINC01108	0.335295146069477
NOXA1	LINC01108	0.301373409575456
MAPK4	LINC01108	-0.111723970966164
DPCR1	LINC01108	0.345060068028415
CTD.2319I12.2	LINC01108	0.373599559275931
HEXB	LINC01108	0.250160828298677
MPND	LINC01108	0.216673506538988
GM2A	LINC01108	0.25658763613305
MS4A7	LINC01108	0.314989444763045
CYTL1	LINC01108	0.209525675954738
MCEMP1	LINC01108	0.18180275070042
OR13A1	LINC01108	0.237740691915943
ZNF589	LINC01108	0.26022758106567
EDC3	LINC01108	0.132680688728036
RPP25	LINC01108	0.0912862027856256
NOS2	LINC01108	-0.223165632397154
PLCB2	LINC01108	0.173626941195032
TBXA2R	LINC01108	-0.229946867208778
LINC01526	LINC01108	0.270041094505584
ABCC3	LINC01108	0.175236896609895
C1orf162	LINC01108	0.237163820295862
LINC01827	LINC01108	0.354457715635352
CRHBP	LINC01108	-0.181777295631073
KMO	LINC01108	0.291316512163638
RP11.291B21.2	LINC01108	0.175708898689467
TMSB15A	LINC01108	-0.263188202141754
CAPG	LINC01108	0.273341540452213
EGR2	LINC01108	0.185972961491487
TMEM251	LINC01108	0.160425529875517
GPRIN3	LINC01108	0.171253826350439
FLVCR2	LINC01108	0.223265036304287
LGALS3	LINC01108	0.156090553451905
KIAA1161	LINC01108	-0.0959958870898748
KCNA2	LINC01108	0.265271947955565
SDCCAG8	LINC01108	0.190328238221167
GRM8	LINC01108	-0.244942327637339
DDB2	LINC01108	0.175318719030191
FCER1A	LINC01108	0.22540319948872
SNAP25	LINC01108	0.123774125768436
LINC00632	LINC01108	-0.271527957096239
CYP2A6	LINC01108	-0.0955080936446426
SIGLEC11	LINC01108	0.256200306073985
VSIG4	LINC01108	0.256640032124652
HECTD3	LINC01108	0.17846736269729
ALDH3A1	LINC01108	0.222217083723539
DUSP28	LINC01108	0.123778144114557
CD207	LINC01108	0.232851874993053
PRSS21	LINC01108	0.265054829362137
AP1G2	LINC01108	0.172950342181674
ANGPTL5	LINC01108	-0.21000127254568
ARHGEF10L	LINC01108	0.112691034883975
HSD3B7	LINC01108	0.111165633398096
RP4.809F18.1	LINC01108	0.163050956636221
GPR15	ITGAE	0.309683350177855
LHX9	ITGAE	0.16270102554858
AHRR	ITGAE	0.337040894766517
LINC01108	ITGAE	0.190667078969705
ITGAE	ITGAE	1
GPR55	ITGAE	0.311733850390306
PKD1L1	ITGAE	0.214643293903211
GSG2	ITGAE	0.446040306369823
FBP1	ITGAE	0.173974103189558
CYP27A1	ITGAE	0.333753900083415
MYO1A	ITGAE	0.293062042046413
EYA4	ITGAE	-0.104565873127152
KRT79	ITGAE	0.287653038607467
CD101	ITGAE	0.26263615140835
SLITRK2	ITGAE	-0.0950088635069772
PCDH10	ITGAE	-0.281470332816852
ACOT4	ITGAE	0.286998544074499
STAC	ITGAE	0.38851288100637
CD52	ITGAE	0.252231800793408
VWC2	ITGAE	0.233780647146228
CYP1A1	ITGAE	0.136817080419634
SLC6A12	ITGAE	0.351761704427303
KCND2	ITGAE	0.240846486647184
ACP5	ITGAE	0.22408813475677
DACH2	ITGAE	-0.0689303890607546
CCDC88A	ITGAE	0.313810193493469
PNPLA6	ITGAE	0.35291376837466
SYT13	ITGAE	-0.100921465392781
PCDH11X	ITGAE	-0.168892453014389
ALOX5	ITGAE	0.0498363403070526
PCAT14	ITGAE	0.0223654255042625
GGA2	ITGAE	0.338327578433439
PARVG	ITGAE	0.516497231366011
M1AP	ITGAE	0.401704863982896
ADTRP	ITGAE	0.283597866050019
PHLDA3	ITGAE	0.360686239464544
CD8B	ITGAE	0.151527207240556
MAN2B1	ITGAE	0.361190562150066
PPARG	ITGAE	0.340791709703516
PNPLA3	ITGAE	0.116734533198331
JAML	ITGAE	0.512995079988727
PKP1	ITGAE	-0.133457368711439
CSTB	ITGAE	0.276910128537383
ATP6V0D2	ITGAE	0.160154232741098
RP11.621L6.3	ITGAE	0.325850979966841
TCEAL2	ITGAE	-0.279409161299141
GPD1	ITGAE	0.10954729063748
GNAZ	ITGAE	-0.090420018672032
CATSPER1	ITGAE	0.24848783417155
KCNA10	ITGAE	0.300948632646263
PLA2G4E	ITGAE	0.0641482065100795
AIFM3	ITGAE	0.528929043276017
WDFY4	ITGAE	0.336490925733914
CEACAM21	ITGAE	0.248682711351503
FAM213A	ITGAE	0.266995423138597
DNASE2B	ITGAE	0.290535779028685
NHLH2	ITGAE	0.0423977055947578
LINC01637	ITGAE	0.370579257164502
DPP6	ITGAE	-0.190531974693127
GUSB	ITGAE	0.468273944095187
GAPLINC	ITGAE	0.243668615587374
LRRN2	ITGAE	0.441370366923216
LTA4H	ITGAE	0.195569606566167
ADCY2	ITGAE	-0.0499012761818509
CD300LF	ITGAE	0.310749364703475
FFAR4	ITGAE	0.44030162105632
FABP3	ITGAE	0.0471665612925308
TREM2	ITGAE	0.254142691015618
FIG4	ITGAE	0.542418593514504
BHLHE41	ITGAE	0.0900444249397026
CYP1B1	ITGAE	0.183351253374415
RP11.459I19.1	ITGAE	0.436016601679235
EVL	ITGAE	0.420680637671016
MFSD7	ITGAE	0.450197190309052
CD1A	ITGAE	0.251365902855036
TMEM130	ITGAE	0.224099238748835
OR6K3	ITGAE	0.180222794052264
SLCO1B3	ITGAE	0.121626839600086
TMEM257	ITGAE	-0.0496340759865403
CEACAM5	ITGAE	0.0658088181705992
CYP1A2	ITGAE	0.0902420586420043
FKBP15	ITGAE	0.4722668985478
ELF5	ITGAE	0.0562441703067731
PRSS41	ITGAE	0.0925259473254311
ADAMTSL4	ITGAE	0.272022938780366
LUZP2	ITGAE	-0.0695735074683319
RP11.20G13.3	ITGAE	0.208012026980551
LINC00881	ITGAE	0.26312463124134
PYCARD	ITGAE	0.481515755360179
UNC13A	ITGAE	0.128675455768659
AJAP1	ITGAE	-0.185888431278167
DPP7	ITGAE	0.405157559804126
JPH4	ITGAE	0.373098407311332
SPNS1	ITGAE	0.450996997927554
ZMYND15	ITGAE	0.125388248659063
SIDT2	ITGAE	0.172028852440895
DDHD1	ITGAE	0.22261039102564
FABP5	ITGAE	0.0371062394819865
CDKN2A	ITGAE	0.0759210424851088
RP5.839B4.8	ITGAE	0.364963204963689
IL37	ITGAE	0.265925312475054
PTPN6	ITGAE	0.191214210825643
PARP15	ITGAE	0.31727494625432
PTPRO	ITGAE	0.418824705501309
DCSTAMP	ITGAE	0.285341431256618
LINC00677	ITGAE	0.203138151908894
GCHFR	ITGAE	0.278964019525015
PRAM1	ITGAE	0.422610035653187
SCPEP1	ITGAE	0.371203102151816
COMP	ITGAE	0.173831188025252
LPXN	ITGAE	0.368238568846962
MCOLN1	ITGAE	0.417363664015316
CD37	ITGAE	0.281976089926715
FIRRE	ITGAE	0.471505082618022
SPN	ITGAE	0.199110443513722
PVALB	ITGAE	0.206522722360816
GNGT2	ITGAE	0.487091690694286
SSX2IP	ITGAE	0.112673186910069
HLA.DMA	ITGAE	0.17065106460482
ATP6AP1	ITGAE	-0.0377336117831854
TUSC3	ITGAE	-0.00228386787488214
SYTL5	ITGAE	-0.0762760127189044
ANGPT4	ITGAE	0.288632676720788
SOWAHD	ITGAE	0.41683440218586
ZFYVE26	ITGAE	0.361054925172294
CTD.2003C8.2	ITGAE	0.301945860231116
GRN	ITGAE	0.145444233125181
RP11.356N1.2	ITGAE	0.34637049695571
BCHE	ITGAE	0.0448039805869965
NAGPA	ITGAE	0.487396763752724
OLR1	ITGAE	0.0216287966964788
EPHA7	ITGAE	0.0412019417904367
IRF5	ITGAE	0.416817779167656
HTRA4	ITGAE	0.360875515085898
MICAL1	ITGAE	0.448312712269786
SLC11A1	ITGAE	-0.00570335739238304
HLA.DMB	ITGAE	0.222742987400509
TRIM46	ITGAE	0.226153458721156
GPR160	ITGAE	0.111596696803343
ANO4	ITGAE	-0.0920698949819533
DNASE1L3	ITGAE	0.0985595163572583
CADM2	ITGAE	-0.172076518807058
SLC6A15	ITGAE	-0.132440914002546
VGLL1	ITGAE	-0.114446064043732
MSR1	ITGAE	-0.0293864254498259
CRLF1	ITGAE	0.218675343765998
DOCK8	ITGAE	0.274095446437325
RP5.899E9.1	ITGAE	0.363466964022154
NOXA1	ITGAE	0.321754974421549
MAPK4	ITGAE	-0.279090077041022
DPCR1	ITGAE	-0.0709495980319764
CTD.2319I12.2	ITGAE	0.32242721686929
HEXB	ITGAE	0.23804612345878
MPND	ITGAE	0.46064293424892
GM2A	ITGAE	0.247950893106053
MS4A7	ITGAE	0.345381008769655
CYTL1	ITGAE	0.259934503452179
MCEMP1	ITGAE	0.0906370218259156
OR13A1	ITGAE	0.35681962596013
ZNF589	ITGAE	0.557026065753194
EDC3	ITGAE	0.33741138138786
RPP25	ITGAE	0.30236982608289
NOS2	ITGAE	-0.344499352094652
PLCB2	ITGAE	0.555772433622564
TBXA2R	ITGAE	-0.0720456204831819
LINC01526	ITGAE	0.272471278000066
ABCC3	ITGAE	0.447266770442191
C1orf162	ITGAE	0.417479094006445
LINC01827	ITGAE	0.192950383788037
CRHBP	ITGAE	-0.0010018852094431
KMO	ITGAE	0.243846886073263
RP11.291B21.2	ITGAE	0.166809287258931
TMSB15A	ITGAE	-0.0965124799080493
CAPG	ITGAE	0.157702399511958
EGR2	ITGAE	0.106512448169009
TMEM251	ITGAE	0.470785336343767
GPRIN3	ITGAE	-0.035620632831448
FLVCR2	ITGAE	0.264530412351747
LGALS3	ITGAE	0.119873887252988
KIAA1161	ITGAE	-0.103074525465531
KCNA2	ITGAE	0.273006490224368
SDCCAG8	ITGAE	0.406184459784252
GRM8	ITGAE	-0.179766765779844
DDB2	ITGAE	0.422939585523548
FCER1A	ITGAE	0.272446868094644
SNAP25	ITGAE	0.186534004225432
LINC00632	ITGAE	-0.125838286054951
CYP2A6	ITGAE	-0.243073144923278
SIGLEC11	ITGAE	0.462001639129143
VSIG4	ITGAE	0.204226778496373
HECTD3	ITGAE	0.520561146589359
ALDH3A1	ITGAE	0.05996483784976
DUSP28	ITGAE	0.526500180738673
CD207	ITGAE	0.190346011948438
PRSS21	ITGAE	0.152742112828529
AP1G2	ITGAE	0.512866393640715
ANGPTL5	ITGAE	0.0176536782038152
ARHGEF10L	ITGAE	0.347646900350422
HSD3B7	ITGAE	0.379826705015662
RP4.809F18.1	ITGAE	0.0830221608627954
GPR15	GPR55	0.427533555126291
LHX9	GPR55	0.313229405391366
AHRR	GPR55	0.374186556185457
LINC01108	GPR55	0.361808244575049
ITGAE	GPR55	0.311733850390306
GPR55	GPR55	1
PKD1L1	GPR55	0.111311634537355
GSG2	GPR55	0.346970024051035
FBP1	GPR55	0.307665133284554
CYP27A1	GPR55	0.295898347916526
MYO1A	GPR55	0.371762864318376
EYA4	GPR55	-0.225595484635661
KRT79	GPR55	0.264983895923042
CD101	GPR55	0.309064218050334
SLITRK2	GPR55	-0.194619035188716
PCDH10	GPR55	-0.178238528744509
ACOT4	GPR55	0.298849535351168
STAC	GPR55	0.278137988249016
CD52	GPR55	0.322725765579708
VWC2	GPR55	0.161869127490512
CYP1A1	GPR55	0.117944798137717
SLC6A12	GPR55	0.384050005279671
KCND2	GPR55	0.115876718841865
ACP5	GPR55	0.340250107134163
DACH2	GPR55	-0.118452045373639
CCDC88A	GPR55	0.283693243548074
PNPLA6	GPR55	0.199593155124199
SYT13	GPR55	-0.125102392523981
PCDH11X	GPR55	-0.112346721401448
ALOX5	GPR55	0.174280604850957
PCAT14	GPR55	0.0212756239955714
GGA2	GPR55	0.245722698478855
PARVG	GPR55	0.418058457575636
M1AP	GPR55	0.406676202085981
ADTRP	GPR55	0.279965962449778
PHLDA3	GPR55	0.0769038159776853
CD8B	GPR55	0.435417632123799
MAN2B1	GPR55	0.399470433810076
PPARG	GPR55	0.254404972194172
PNPLA3	GPR55	0.185680918893781
JAML	GPR55	0.442442673812263
PKP1	GPR55	-0.281391362237731
CSTB	GPR55	0.307890241597463
ATP6V0D2	GPR55	0.337382911170718
RP11.621L6.3	GPR55	0.354814201675677
TCEAL2	GPR55	-0.273355290462055
GPD1	GPR55	0.161222386939765
GNAZ	GPR55	-0.031301525836493
CATSPER1	GPR55	0.267760473812598
KCNA10	GPR55	0.244110148975311
PLA2G4E	GPR55	0.35025228543684
AIFM3	GPR55	0.446656218916795
WDFY4	GPR55	0.432591082401966
CEACAM21	GPR55	0.312929802534266
FAM213A	GPR55	0.216638542978276
DNASE2B	GPR55	0.34280051128314
NHLH2	GPR55	0.149554387766002
LINC01637	GPR55	0.381709415375374
DPP6	GPR55	-0.247540738733791
GUSB	GPR55	0.311065043379117
GAPLINC	GPR55	0.349782815993505
LRRN2	GPR55	0.327048878358288
LTA4H	GPR55	0.330096834188371
ADCY2	GPR55	-0.154942888031548
CD300LF	GPR55	0.412411572803643
FFAR4	GPR55	0.36820621135755
FABP3	GPR55	0.208902485357147
TREM2	GPR55	0.412914934667512
FIG4	GPR55	0.398817892918468
BHLHE41	GPR55	0.167871834545049
CYP1B1	GPR55	0.206997837239754
RP11.459I19.1	GPR55	0.347914585102879
EVL	GPR55	0.32202278938707
MFSD7	GPR55	0.336173486060211
CD1A	GPR55	0.419122756315794
TMEM130	GPR55	0.134083022471249
OR6K3	GPR55	0.235207277876607
SLCO1B3	GPR55	0.214208639255584
TMEM257	GPR55	-0.157269160881897
CEACAM5	GPR55	0.0942234109072947
CYP1A2	GPR55	0.0802756224673387
FKBP15	GPR55	0.416863060836499
ELF5	GPR55	0.331622716798745
PRSS41	GPR55	0.151825406562199
ADAMTSL4	GPR55	0.128742805844019
LUZP2	GPR55	-0.175893920236001
RP11.20G13.3	GPR55	0.183932208540635
LINC00881	GPR55	0.2082558784288
PYCARD	GPR55	0.424282943712656
UNC13A	GPR55	0.091871160016429
AJAP1	GPR55	-0.193284808735505
DPP7	GPR55	0.177723531762627
JPH4	GPR55	0.374858543840936
SPNS1	GPR55	0.288197789474094
ZMYND15	GPR55	0.297278506165955
SIDT2	GPR55	0.101783336631498
DDHD1	GPR55	0.166658625798562
FABP5	GPR55	0.243187373874916
CDKN2A	GPR55	0.108496322832831
RP5.839B4.8	GPR55	0.279992318741238
IL37	GPR55	0.296634437743366
PTPN6	GPR55	0.412489445423472
PARP15	GPR55	0.403849071623134
PTPRO	GPR55	0.388954052837217
DCSTAMP	GPR55	0.305845847069117
LINC00677	GPR55	0.256570675694043
GCHFR	GPR55	0.240150011438372
PRAM1	GPR55	0.408789007138903
SCPEP1	GPR55	0.335971364278461
COMP	GPR55	0.137234872126178
LPXN	GPR55	0.48824076455415
MCOLN1	GPR55	0.262539521413578
CD37	GPR55	0.36131326175668
FIRRE	GPR55	0.275377949775952
SPN	GPR55	0.358953323151743
PVALB	GPR55	0.263277550977165
GNGT2	GPR55	0.46561080287354
SSX2IP	GPR55	0.0501919662214328
HLA.DMA	GPR55	0.285879555988862
ATP6AP1	GPR55	0.120665101904684
TUSC3	GPR55	-0.187588079737375
SYTL5	GPR55	-0.0563146479260534
ANGPT4	GPR55	0.180272425629723
SOWAHD	GPR55	0.431859644479232
ZFYVE26	GPR55	0.416283473116098
CTD.2003C8.2	GPR55	0.253789894385055
GRN	GPR55	0.293360462351213
RP11.356N1.2	GPR55	0.31372172518261
BCHE	GPR55	-0.165869593902014
NAGPA	GPR55	0.435715711660187
OLR1	GPR55	0.123921023315794
EPHA7	GPR55	-0.0558510275964715
IRF5	GPR55	0.503663402499088
HTRA4	GPR55	0.459444852901961
MICAL1	GPR55	0.245274595575216
SLC11A1	GPR55	-0.0163434471808815
HLA.DMB	GPR55	0.374862832660255
TRIM46	GPR55	0.342668908214245
GPR160	GPR55	0.233567054213912
ANO4	GPR55	-0.155435450141546
DNASE1L3	GPR55	0.116911061473909
CADM2	GPR55	-0.201992774082094
SLC6A15	GPR55	-0.153517218105136
VGLL1	GPR55	-0.0180162066726591
MSR1	GPR55	0.117140689934548
CRLF1	GPR55	0.186658679015113
DOCK8	GPR55	0.416376536215418
RP5.899E9.1	GPR55	0.398752208575507
NOXA1	GPR55	0.319288756700477
MAPK4	GPR55	-0.190186909550914
DPCR1	GPR55	0.213349425100732
CTD.2319I12.2	GPR55	0.320340643802269
HEXB	GPR55	0.172280918102288
MPND	GPR55	0.351688195939022
GM2A	GPR55	0.343453343137274
MS4A7	GPR55	0.356212861531081
CYTL1	GPR55	0.209421175578806
MCEMP1	GPR55	0.182058897739806
OR13A1	GPR55	0.199247986892367
ZNF589	GPR55	0.281613351627574
EDC3	GPR55	0.324433138775342
RPP25	GPR55	0.216082344059589
NOS2	GPR55	-0.272476680935267
PLCB2	GPR55	0.441499173095337
TBXA2R	GPR55	-0.0835714384710763
LINC01526	GPR55	0.260931467986345
ABCC3	GPR55	0.361609422335376
C1orf162	GPR55	0.318314074901764
LINC01827	GPR55	0.273967259283896
CRHBP	GPR55	-0.016588941779943
KMO	GPR55	0.354325788394912
RP11.291B21.2	GPR55	0.289632776418449
TMSB15A	GPR55	-0.21187678939391
CAPG	GPR55	0.316233552504104
EGR2	GPR55	0.295713030795956
TMEM251	GPR55	0.317273503796564
GPRIN3	GPR55	0.0208513931009736
FLVCR2	GPR55	0.375032053675089
LGALS3	GPR55	0.0627767521495035
KIAA1161	GPR55	-0.00446019784692253
KCNA2	GPR55	0.306763324977476
SDCCAG8	GPR55	0.115777081005363
GRM8	GPR55	-0.205483917299906
DDB2	GPR55	0.172617548780454
FCER1A	GPR55	0.342953943027133
SNAP25	GPR55	0.101675581754133
LINC00632	GPR55	-0.28799305408372
CYP2A6	GPR55	-0.139100932181343
SIGLEC11	GPR55	0.376443982990167
VSIG4	GPR55	0.277596961298238
HECTD3	GPR55	0.404779758503506
ALDH3A1	GPR55	0.173829324755666
DUSP28	GPR55	0.342496980690253
CD207	GPR55	0.315226842007077
PRSS21	GPR55	0.20747959941393
AP1G2	GPR55	0.358698650849324
ANGPTL5	GPR55	-0.192629415008079
ARHGEF10L	GPR55	0.188679575005482
HSD3B7	GPR55	0.241329771341797
RP4.809F18.1	GPR55	0.187282332249066
GPR15	PKD1L1	0.499200443994607
LHX9	PKD1L1	0.130051420460739
AHRR	PKD1L1	0.528948110442783
LINC01108	PKD1L1	0.192546701810922
ITGAE	PKD1L1	0.214643293903211
GPR55	PKD1L1	0.111311634537355
PKD1L1	PKD1L1	1
GSG2	PKD1L1	0.289090086307796
FBP1	PKD1L1	0.122159840837408
CYP27A1	PKD1L1	0.139863061392328
MYO1A	PKD1L1	0.163283110683566
EYA4	PKD1L1	-0.0304548922693699
KRT79	PKD1L1	0.459928359025926
CD101	PKD1L1	0.280969102763931
SLITRK2	PKD1L1	-0.126495871680649
PCDH10	PKD1L1	-0.0817725714629246
ACOT4	PKD1L1	-0.0276539372969184
STAC	PKD1L1	0.234243432405846
CD52	PKD1L1	0.128877017379131
VWC2	PKD1L1	0.376101666258296
CYP1A1	PKD1L1	0.476584843136954
SLC6A12	PKD1L1	0.234553158392041
KCND2	PKD1L1	0.326540016604447
ACP5	PKD1L1	0.0160112206196741
DACH2	PKD1L1	-0.0369507960600814
CCDC88A	PKD1L1	0.24518979161119
PNPLA6	PKD1L1	0.276378492796132
SYT13	PKD1L1	-0.0425490760943246
PCDH11X	PKD1L1	-0.000266627033655238
ALOX5	PKD1L1	0.0706521249945998
PCAT14	PKD1L1	-0.106638701734767
GGA2	PKD1L1	0.274559601096888
PARVG	PKD1L1	0.231554608372512
M1AP	PKD1L1	0.165592808794355
ADTRP	PKD1L1	0.195924388856761
PHLDA3	PKD1L1	0.162792366251908
CD8B	PKD1L1	0.35592413620941
MAN2B1	PKD1L1	0.059491982763623
PPARG	PKD1L1	0.0673911053438365
PNPLA3	PKD1L1	0.149278188493816
JAML	PKD1L1	0.189620646969349
PKP1	PKD1L1	0.00924553710444521
CSTB	PKD1L1	0.0287985832734065
ATP6V0D2	PKD1L1	0.220735843825321
RP11.621L6.3	PKD1L1	0.0535355816610249
TCEAL2	PKD1L1	-0.051271582947849
GPD1	PKD1L1	0.108488599591636
GNAZ	PKD1L1	-0.0789943949426897
CATSPER1	PKD1L1	0.0255917252940397
KCNA10	PKD1L1	0.420113900426305
PLA2G4E	PKD1L1	0.0459278282246803
AIFM3	PKD1L1	0.060374670031936
WDFY4	PKD1L1	0.0991263858811802
CEACAM21	PKD1L1	-0.0001589115431715
FAM213A	PKD1L1	-0.00641218457474912
DNASE2B	PKD1L1	0.142807272749995
NHLH2	PKD1L1	-0.0454481185491074
LINC01637	PKD1L1	-0.0669138948972658
DPP6	PKD1L1	0.063911839413163
GUSB	PKD1L1	0.00694804782388371
GAPLINC	PKD1L1	0.121081463567483
LRRN2	PKD1L1	0.372112091134137
LTA4H	PKD1L1	-0.0122110608000126
ADCY2	PKD1L1	-0.0229542698440813
CD300LF	PKD1L1	-0.0171848580239048
FFAR4	PKD1L1	0.136921043657703
FABP3	PKD1L1	0.102850148201763
TREM2	PKD1L1	0.0771843305770765
FIG4	PKD1L1	0.0836281702116678
BHLHE41	PKD1L1	0.276815265204607
CYP1B1	PKD1L1	0.213854396617541
RP11.459I19.1	PKD1L1	0.134556743806677
EVL	PKD1L1	0.408435315332936
MFSD7	PKD1L1	0.107346135688087
CD1A	PKD1L1	0.4022832360928
TMEM130	PKD1L1	0.413179156236172
OR6K3	PKD1L1	0.26200795008633
SLCO1B3	PKD1L1	0.0771505044993767
TMEM257	PKD1L1	-0.031508128954052
CEACAM5	PKD1L1	0.0427399856017231
CYP1A2	PKD1L1	0.557041125728671
FKBP15	PKD1L1	0.112216152768153
ELF5	PKD1L1	-0.164347728122873
PRSS41	PKD1L1	0.00302288224680705
ADAMTSL4	PKD1L1	0.155708334403792
LUZP2	PKD1L1	0.0369803726962468
RP11.20G13.3	PKD1L1	0.462769339470445
LINC00881	PKD1L1	0.149520204388751
PYCARD	PKD1L1	-0.0431153174382671
UNC13A	PKD1L1	0.238598802169039
AJAP1	PKD1L1	-0.142181131820506
DPP7	PKD1L1	0.140625960624734
JPH4	PKD1L1	0.0776920776825183
SPNS1	PKD1L1	0.0546147938059583
ZMYND15	PKD1L1	-0.00521115939374828
SIDT2	PKD1L1	0.265603749768222
DDHD1	PKD1L1	0.327296016741698
FABP5	PKD1L1	-0.0759976593594848
CDKN2A	PKD1L1	0.344654710062139
RP5.839B4.8	PKD1L1	0.104751383680982
IL37	PKD1L1	0.305089084897217
PTPN6	PKD1L1	0.124126695160679
PARP15	PKD1L1	0.266028330673971
PTPRO	PKD1L1	0.127486855031569
DCSTAMP	PKD1L1	0.328975639704494
LINC00677	PKD1L1	0.0435869696086848
GCHFR	PKD1L1	-0.0704147375067493
PRAM1	PKD1L1	0.14438366563152
SCPEP1	PKD1L1	0.0542495537445263
COMP	PKD1L1	0.126498679579701
LPXN	PKD1L1	0.192580664278702
MCOLN1	PKD1L1	0.0755092920026921
CD37	PKD1L1	0.148693594862783
FIRRE	PKD1L1	0.319441947617849
SPN	PKD1L1	0.160625703625118
PVALB	PKD1L1	0.207102798985949
GNGT2	PKD1L1	0.215729454697155
SSX2IP	PKD1L1	-0.0633437346373263
HLA.DMA	PKD1L1	0.215356479882633
ATP6AP1	PKD1L1	-0.140788493324341
TUSC3	PKD1L1	0.0177011025526794
SYTL5	PKD1L1	-0.221005966334244
ANGPT4	PKD1L1	0.245291631101265
SOWAHD	PKD1L1	0.0289592949506058
ZFYVE26	PKD1L1	0.0242043317086557
CTD.2003C8.2	PKD1L1	0.0118760505703564
GRN	PKD1L1	-0.118052352535864
RP11.356N1.2	PKD1L1	0.170095680723693
BCHE	PKD1L1	0.146284094732474
NAGPA	PKD1L1	-0.0970427809106035
OLR1	PKD1L1	0.272925010080022
EPHA7	PKD1L1	0.0318861722490733
IRF5	PKD1L1	0.0419388217883827
HTRA4	PKD1L1	0.0744690290786196
MICAL1	PKD1L1	0.2097057088558
SLC11A1	PKD1L1	0.0723999158710164
HLA.DMB	PKD1L1	0.0519009127640648
TRIM46	PKD1L1	0.0988521708841849
GPR160	PKD1L1	-0.0957720539474304
ANO4	PKD1L1	-0.0020673698798584
DNASE1L3	PKD1L1	0.229446976562626
CADM2	PKD1L1	0.0873555599933677
SLC6A15	PKD1L1	-0.0298707078563072
VGLL1	PKD1L1	-0.155324669370656
MSR1	PKD1L1	0.0535309487621669
CRLF1	PKD1L1	0.0807274794515025
DOCK8	PKD1L1	0.0365691756181516
RP5.899E9.1	PKD1L1	0.151368412100553
NOXA1	PKD1L1	0.0705835030263068
MAPK4	PKD1L1	-0.122815407721813
DPCR1	PKD1L1	-0.212216658481318
CTD.2319I12.2	PKD1L1	0.271054470180772
HEXB	PKD1L1	-0.0611747507662585
MPND	PKD1L1	-0.00218274920272584
GM2A	PKD1L1	-0.0669857634357149
MS4A7	PKD1L1	-0.0242639804637248
CYTL1	PKD1L1	0.25572918310603
MCEMP1	PKD1L1	-0.0213010968137859
OR13A1	PKD1L1	0.229670932071879
ZNF589	PKD1L1	0.103705678576241
EDC3	PKD1L1	0.0621372350921784
RPP25	PKD1L1	-0.197575233371755
NOS2	PKD1L1	-0.00654145701486445
PLCB2	PKD1L1	0.2647563483309
TBXA2R	PKD1L1	0.0460216561005559
LINC01526	PKD1L1	0.0959180139171578
ABCC3	PKD1L1	0.106304686821414
C1orf162	PKD1L1	-0.0828048759212729
LINC01827	PKD1L1	0.107943853867749
CRHBP	PKD1L1	-0.0551451934104361
KMO	PKD1L1	0.0623631831574336
RP11.291B21.2	PKD1L1	0.204590284463153
TMSB15A	PKD1L1	-0.00103615479217489
CAPG	PKD1L1	-0.0359900221405345
EGR2	PKD1L1	0.271252973845886
TMEM251	PKD1L1	-0.128940383347589
GPRIN3	PKD1L1	0.298918142551168
FLVCR2	PKD1L1	-0.156349142313711
LGALS3	PKD1L1	0.0607361161291296
KIAA1161	PKD1L1	-0.132541018540162
KCNA2	PKD1L1	0.243847227069491
SDCCAG8	PKD1L1	-0.0165690372466768
GRM8	PKD1L1	0.0689457495291723
DDB2	PKD1L1	0.233248140251956
FCER1A	PKD1L1	0.391458350777792
SNAP25	PKD1L1	0.304267758142792
LINC00632	PKD1L1	0.131398540086925
CYP2A6	PKD1L1	-0.153595197895053
SIGLEC11	PKD1L1	0.0661247120611035
VSIG4	PKD1L1	-0.19006877590407
HECTD3	PKD1L1	-0.0525296865706426
ALDH3A1	PKD1L1	0.341607249329032
DUSP28	PKD1L1	-0.00376580129821631
CD207	PKD1L1	0.459677349287213
